Id,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
13055,Bladestorm: Nightmare,XOne,2015.0,Action,Tecmo Koei,0.03,0.02,0.0,0.0,0.05,48.0,6.0,7.1,8.0,Omega Force,T
3099,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,GBA,2005.0,Misc,THQ,0.47,0.17,0.0,0.01,0.65,,,,,,
12199,World Racing,XB,2003.0,Racing,TDK Mediactive,0.05,0.01,0.0,0.0,0.07,56.0,14.0,8.1,8.0,Synetic,E
7639,Wizards of Waverly Place: Spellbound,DS,2010.0,Misc,Disney Interactive Studios,0.16,0.03,0.0,0.01,0.2,,,,,Disney Interactive Studios,E
8490,Paws & Claws: Pet Resort,GBA,2006.0,Simulation,THQ,0.12,0.04,0.0,0.0,0.16,,,,,,
6038,Sonic Boom: Shattered Crystal,3DS,2014.0,Action,Sega,0.17,0.09,0.0,0.03,0.29,47.0,21.0,6.3,160.0,Sanzaru Games,E
13228,Hatsune Miku: Project Diva X,PS4,2016.0,Misc,Sega,0.02,0.0,0.02,0.0,0.05,78.0,22.0,7.4,41.0,Sega,T
12239,Mayhem 3D,X360,2011.0,Racing,Evolved Games,0.06,0.0,0.0,0.0,0.07,47.0,4.0,8.6,9.0,Zoo Games,E10+
8948,Super Monkey Ball Deluxe,XB,2005.0,Misc,Sega,0.11,0.03,0.0,0.01,0.15,81.0,25.0,8.2,9.0,Sega,E
3045,Diablo III,XOne,2014.0,Role-Playing,Activision,0.36,0.24,0.0,0.06,0.66,,,,,,
15663,"Warhammer 40,000: Dawn of War: Soulstorm",PC,2008.0,Strategy,THQ,0.0,0.02,0.0,0.0,0.02,,,,,,
8657,Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui,PSP,2008.0,Strategy,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16,,,,,,
9604,Warriors of Might and Magic,PS,2001.0,Adventure,3DO,0.07,0.05,0.0,0.01,0.13,,,,,,
4428,MX Unleashed,XB,2004.0,Racing,THQ,0.34,0.08,0.0,0.02,0.44,81.0,18.0,9.3,12.0,Rainbow Studios,E
8503,Doctor Lautrec and the Forgotten Knights,3DS,2011.0,Adventure,Konami Digital Entertainment,0.07,0.05,0.03,0.01,0.16,53.0,19.0,6.1,8.0,WinkySoft,E10+
14608,Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,3DS,2016.0,Role-Playing,Rocket Company,0.0,0.0,0.03,0.0,0.03,,,,,,
2003,WipEout Pure,PSP,2005.0,Racing,Sony Computer Entertainment,0.47,0.34,0.0,0.23,1.03,88.0,56.0,7.9,102.0,Studio Liverpool,E
14521,Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,
8800,Jikkyou Powerful Pro Yakyuu 2012,PSP,2012.0,Action,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15,,,,,,
14810,Dave Mirra Freestyle BMX 3,GBA,2002.0,Sports,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03,78.0,15.0,,,Full-Fat,E
5441,Banjo-Kazooie: Grunty's Revenge,GBA,2003.0,Platform,THQ,0.24,0.09,0.0,0.01,0.33,72.0,21.0,8.1,18.0,Rare Ltd.,E
9616,Burnout,XB,2002.0,Racing,Acclaim Entertainment,0.09,0.03,0.0,0.0,0.13,75.0,13.0,6.6,12.0,Criterion Games,E
13225,Ghostbusters (2016),XOne,2016.0,Action,Activision,0.04,0.0,0.0,0.01,0.05,,,,,,
2413,Ghostbusters: The Video Game,Wii,2009.0,Action,Atari,0.59,0.2,0.0,0.07,0.86,76.0,29.0,8.5,28.0,Red Fly Studio,E10+
9583,Star Wars: Clone Wars,XB,2003.0,Shooter,LucasArts,0.1,0.03,0.0,0.0,0.13,,,,,,
13370,Sushi Go-Round,Wii,2010.0,Simulation,Asylum Entertainment,0.04,0.0,0.0,0.0,0.05,,,,,SouthPeak Games,E
182,Tomb Raider II,PS,1997.0,Action,Eidos Interactive,2.3,2.46,0.2,0.28,5.24,85.0,13.0,,,Core Design Ltd.,T
2759,Final Fantasy X/X-2 HD Remaster,PS4,2015.0,Role-Playing,Square Enix,0.29,0.27,0.06,0.11,0.74,,,,,,
14166,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,DS,2009.0,Role-Playing,Marvelous Interactive,0.0,0.0,0.03,0.0,0.03,,,,,,
8120,Aliens: Colonial Marines,PC,2013.0,Shooter,Sega,0.1,0.06,0.0,0.02,0.18,45.0,40.0,3.5,1156.0,Gearbox Software,M
1063,WCW vs. nWo: World Tour,N64,1997.0,Fighting,THQ,1.37,0.28,0.03,0.02,1.69,,,,,,
16302,Ro-Kyu-Bu! Secret Photo Op,PSV,2014.0,Adventure,Kadokawa Games,0.0,0.0,0.01,0.0,0.01,,,,,,
15436,Chicken Hunter,DS,2007.0,Shooter,Phoenix Games,0.02,0.0,0.0,0.0,0.02,39.0,5.0,,,Phenomedia,E10+
11022,May's Mystery: Forbidden Memories,DS,2011.0,Puzzle,Mastertronic,0.04,0.04,0.0,0.01,0.09,70.0,5.0,,,"Mastertronic, V5 Play Studio",E
9378,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,PS2,2008.0,Role-Playing,Atlus,0.07,0.05,0.0,0.02,0.13,79.0,23.0,8.7,26.0,Atlus Co.,M
2178,Sonic & Sega All-Stars Racing,PS3,2010.0,Racing,Sega,0.36,0.43,0.0,0.16,0.95,,,,,,
14980,Monster Mayhem: Build and Battle,DS,2009.0,Simulation,Zushi Games,0.02,0.0,0.0,0.0,0.03,,,,,Brain Toys,E
1692,SpongeBob SquarePants: Revenge of the Flying Dutchman,GBA,2002.0,Platform,THQ,0.92,0.23,0.0,0.04,1.19,71.0,4.0,7.7,7.0,Vicarious Visions,E
1001,2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures,GBA,2007.0,Action,THQ,1.26,0.47,0.0,0.03,1.76,,,,,,
15568,Army Rescue,Wii,2009.0,Shooter,UFO Interactive,0.02,0.0,0.0,0.0,0.02,,,,,"UFO Interactive, CyberPlanet Interactive Public Co., Ltd.",E
10132,AirForce Delta Strike,PS2,2004.0,Simulation,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.11,66.0,22.0,7.0,6.0,KCE Studios,T
10061,Puyo Puyo Tetris,3DS,2014.0,Puzzle,Sega,0.0,0.0,0.11,0.0,0.11,,,,,,
11822,Hero Bank,3DS,2014.0,Role-Playing,Sega,0.0,0.0,0.07,0.0,0.07,,,,,,
16094,Black Cat,PS2,2006.0,Action,Capcom,0.0,0.0,0.01,0.0,0.01,,,,,,
7558,The Fairly Odd Parents: Shadow Showdown,GC,2004.0,Platform,THQ,0.16,0.04,0.0,0.01,0.2,,,,,,
12481,Speed,Wii,2010.0,Racing,Unknown,0.04,0.02,0.0,0.01,0.06,,,,,Zoo Games,E
10441,Pariah,XB,2005.0,Action,Hip Interactive,0.08,0.02,0.0,0.0,0.1,70.0,52.0,7.4,19.0,Digital Extremes,M
10080,Super Run For Money Tousouchuu Atsumare! Saikyou no Tousou Monotachi,3DS,2015.0,Action,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,,,,,,
14438,Top Gun: Hard Lock,PS3,2012.0,Action,505 Games,0.0,0.02,0.0,0.01,0.03,,,7.8,11.0,505 Games,T
9680,Strikers 1945,PS,1998.0,Shooter,Midas Interactive Entertainment,0.07,0.05,0.0,0.01,0.12,63.0,5.0,8.2,6.0,Psikyo,E
10041,Fantastic Four: Rise of the Silver Surfer,X360,2007.0,Action,Take-Two Interactive,0.1,0.01,0.0,0.01,0.11,45.0,30.0,5.4,16.0,Visual Concepts,T
12993,Dragon's Lair 3D: Return to the Lair,XB,2002.0,Platform,Ubisoft,0.04,0.01,0.0,0.0,0.05,,,,,,
2909,F-14 Tomcat,GBA,2001.0,Action,Majesco Entertainment,0.5,0.19,0.0,0.01,0.7,67.0,8.0,,,Virtucraft,E
7134,Deadly Duck,2600,1981.0,Shooter,20th Century Fox Video Games,0.21,0.01,0.0,0.0,0.22,,,,,,
12470,Shonen Jump's One Piece: Grand Battle,GC,2005.0,Fighting,Namco Bandai Games,0.05,0.01,0.0,0.0,0.06,,,,,,
5293,Jikkyou Powerful Pro Yakyuu 2000,N64,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.06,0.35,,,,,,
8426,Sudoku Gridmaster,DS,2006.0,Puzzle,Nintendo,0.13,0.02,0.0,0.01,0.17,62.0,14.0,,,AI,E
4188,Pirates of the Caribbean: Dead Man's Chest,GBA,2006.0,Adventure,Disney Interactive Studios,0.33,0.12,0.0,0.01,0.47,70.0,8.0,5.6,5.0,Amaze Entertainment,E10+
10655,Pinball Hall of Fame: The Williams Collection,3DS,2011.0,Misc,Crave Entertainment,0.09,0.0,0.0,0.01,0.1,67.0,5.0,7.3,8.0,Crave,E10+
14558,Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,2005.0,Misc,Majesco Entertainment,0.02,0.01,0.0,0.0,0.03,,,,,,
15625,Winter Blast: 9 Snow & Ice Games,Wii,2010.0,Sports,Destineer,0.02,0.0,0.0,0.0,0.02,,,,,,
14950,Pitball,PS,1996.0,Sports,Time Warner Interactive,0.01,0.01,0.0,0.0,0.03,,,,,,
12983,King Arthur,XB,2004.0,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,61.0,15.0,,,Krome Studios,T
1288,LEGO Star Wars III: The Clone Wars,X360,2011.0,Action,LucasArts,0.84,0.51,0.0,0.13,1.48,75.0,43.0,7.8,42.0,Traveller's Tales,E10+
10729,The Crew: Wild Run,PS4,2015.0,Action,Ubisoft,0.0,0.08,0.0,0.01,0.1,73.0,13.0,6.8,50.0,Ivory Tower,T
14944,Ocean Commander,Wii,2009.0,Simulation,Valcon Games,0.02,0.0,0.0,0.0,0.03,,,,,Cyber Planet,E
8046,Summer Athletics: The Ultimate Challenge,PS2,2008.0,Sports,DTP Entertainment,0.0,0.0,0.0,0.18,0.18,,,,,49Games,E
903,PaRappa The Rapper,PS,1996.0,Misc,Sony Computer Entertainment,0.26,0.16,1.46,0.03,1.92,92.0,15.0,7.4,48.0,NanaOn-Sha,K-A
13254,D.Gray-man: Kami no Shitotachi,DS,2007.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,,,,,,
15363,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.02,0.0,0.02,,,,,,
360,Cooking Mama 2: Dinner With Friends,DS,2007.0,Simulation,505 Games,1.6,1.49,0.1,0.39,3.58,70.0,39.0,8.0,9.0,Office Create,E
11617,Ape Escape: Pumped & Primed,PS2,2004.0,Misc,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.08,,,,,,
8709,James Noir's Hollywood Crimes,3DS,2011.0,Adventure,Ubisoft,0.07,0.07,0.0,0.01,0.15,60.0,22.0,6.6,5.0,Ubisoft,T
7003,Tom Clancy's Rainbow Six: Rogue Spear,PS,2001.0,Shooter,Ubisoft,0.13,0.09,0.0,0.02,0.23,,,,,,
10309,Kirarin * Revolution: Kira Kira Idol Audition,DS,2006.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,,,,,
15622,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PS3,2016.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
1714,Just Dance 4,X360,2012.0,Misc,Ubisoft,0.9,0.19,0.0,0.09,1.18,77.0,23.0,7.7,36.0,Ubisoft,E10+
6416,ESPN NBA Basketball,XB,2003.0,Sports,Sega,0.2,0.06,0.0,0.01,0.27,87.0,18.0,8.2,25.0,Visual Concepts,E
1539,Yakuman,GB,1989.0,Misc,Nintendo,0.0,0.0,1.28,0.0,1.28,,,,,,
15534,Spanish for Everyone!,DS,2007.0,Puzzle,Activision,0.02,0.0,0.0,0.0,0.02,,,,,,
3590,Hamtaro: Ham-Hams Unite!,GB,2001.0,Role-Playing,Nintendo,0.0,0.0,0.56,0.0,0.56,,,,,,
13,Wii Fit,Wii,2007.0,Sports,Nintendo,8.92,8.03,3.6,2.15,22.7,80.0,63.0,7.7,146.0,Nintendo,E
10601,Mana Khemia: Student Alliance,PSP,2008.0,Role-Playing,Nippon Ichi Software,0.06,0.0,0.03,0.01,0.1,41.0,19.0,5.3,37.0,Gust,E10+
16572,Luxor: Pharaoh's Challenge,DS,2007.0,Puzzle,Funsta,0.0,0.01,0.0,0.0,0.01,,,,,"Mac Play, MacPlay",E
10321,Rengoku: The Tower of Purgatory,PSP,2005.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,43.0,30.0,5.6,22.0,Neverland,M
5324,Karaoke Revolution,PS2,2003.0,Misc,Konami Digital Entertainment,0.17,0.13,0.0,0.04,0.35,83.0,29.0,9.1,17.0,Harmonix Music Systems,E
9009,Shining Force CD,SCD,1994.0,Strategy,Sega,0.0,0.0,0.14,0.0,0.14,,,,,,
9092,PaRappa The Rapper,PSP,2006.0,Misc,Sony Computer Entertainment,0.11,0.0,0.02,0.02,0.14,67.0,43.0,5.2,16.0,Epics,E
11244,Assassin's Creed Chronicles,PS4,2016.0,Action,Ubisoft,0.01,0.05,0.01,0.01,0.09,,,6.1,12.0,Climax Studios,T
9686,F1 2016 (Codemasters),XOne,2016.0,Racing,Codemasters,0.03,0.08,0.0,0.01,0.12,,,,,,
219,Assassin's Creed,PS3,2007.0,Adventure,Ubisoft,1.91,2.0,0.09,0.82,4.82,81.0,40.0,7.3,769.0,Ubisoft Montreal,M
13520,Disney's Donald Duck: Goin' Quackers,GC,2002.0,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.04,61.0,7.0,3.0,4.0,Ubisoft Montreal,E
8379,Camp Rock: The Final Jam,DS,2010.0,Misc,Disney Interactive Studios,0.14,0.02,0.0,0.01,0.17,,,,,,
11438,Risen 3: Titan Lords,PS3,2014.0,Role-Playing,Deep Silver,0.02,0.05,0.0,0.01,0.08,36.0,8.0,3.7,77.0,Piranha Bytes,M
11130,Might & Magic Heroes VII,PC,2015.0,Strategy,Ubisoft,0.0,0.08,0.0,0.0,0.09,,,,,,
14047,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS3,2016.0,Misc,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,,,,,
2442,Ratatouille,PS2,2007.0,Action,THQ,0.31,0.0,0.0,0.53,0.85,65.0,9.0,8.0,11.0,Asobo Studio,E
6292,Slam Dunk: Yonkyo Taiketsu!!,SNES,1994.0,Sports,Namco Bandai Games,0.0,0.0,0.27,0.0,0.27,,,,,,
974,NBA 2K11,PS3,2010.0,Action,Take-Two Interactive,1.41,0.2,0.03,0.16,1.8,89.0,46.0,7.6,105.0,Visual Concepts,E
2974,MX vs. ATV Untamed,X360,2007.0,Racing,THQ,0.55,0.08,0.0,0.06,0.68,70.0,43.0,7.1,17.0,Rainbow Studios,E
8304,Hunter: The Reckoning Redeemer,XB,2003.0,Action,Interplay,0.13,0.04,0.0,0.01,0.17,72.0,26.0,8.6,5.0,High Voltage Software,M
13352,Romance of the Three Kingdoms VI: Awakening of the Dragon,PS,1998.0,Strategy,Tecmo Koei,0.03,0.02,0.0,0.0,0.05,,,,,,
2968,IL-2 Sturmovik: Birds of Prey,PS3,2009.0,Simulation,505 Games,0.34,0.25,0.0,0.1,0.68,81.0,28.0,7.3,20.0,Gaijin Entertainment,T
10641,International Superstar Soccer 64 (weekly JP sales),N64,1997.0,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.05,0.1,,,,,,
16135,Totally Spies! Totally Party,PS2,2008.0,Misc,Ubisoft,0.01,0.01,0.0,0.0,0.01,,,,,,
2232,Lego Batman 3: Beyond Gotham,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.37,0.4,0.0,0.15,0.93,73.0,43.0,7.1,75.0,TT Games,E10+
7026,Mafia,XB,2004.0,Action,Take-Two Interactive,0.17,0.05,0.0,0.01,0.23,66.0,33.0,7.7,22.0,Illusion Softworks,M
4552,Atelier Totori: The Adventurer of Arland,PS3,2010.0,Role-Playing,Nippon Ichi Software,0.12,0.06,0.21,0.03,0.42,74.0,19.0,6.7,109.0,Gust,T
11385,Invizimals: The Alliance,PSV,2013.0,Action,Sony Computer Entertainment,0.0,0.06,0.0,0.02,0.08,69.0,16.0,6.8,10.0,Novarama,E10+
13283,Capcom vs. SNK: Millennium Fight 2000 Pro,DC,2001.0,Fighting,Capcom,0.0,0.0,0.05,0.0,0.05,,,,,,
6353,Shadows of the Damned,PS3,2011.0,Action,Electronic Arts,0.11,0.09,0.04,0.03,0.27,77.0,56.0,8.1,124.0,Grasshopper Manufacture,M
14035,Scaler,GC,2004.0,Platform,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,69.0,11.0,7.3,8.0,Artificial Mind and Movement,E
2519,Shin Megami Tensei: Persona 4,PS2,2008.0,Role-Playing,Atlus,0.34,0.04,0.36,0.08,0.82,90.0,47.0,8.9,634.0,Atlus Co.,M
5417,Dynasty Warriors 6 Empires,PS3,2009.0,Action,Tecmo Koei,0.14,0.03,0.15,0.02,0.34,62.0,22.0,7.0,26.0,Omega Force,T
11402,Iron Man / X-O Manowar in Heavy Metal,PS,1996.0,Platform,Acclaim Entertainment,0.05,0.03,0.0,0.01,0.08,,,,,,
13087,FIFA Soccer 2004,GBA,2003.0,Sports,Electronic Arts,0.04,0.01,0.0,0.0,0.05,82.0,4.0,7.9,9.0,Exient Entertainment,E
242,Halo 5: Guardians,XOne,2015.0,Shooter,Microsoft Game Studios,2.78,1.27,0.03,0.41,4.48,84.0,101.0,6.4,2438.0,343 Industries,T
4799,The Legend of Spyro: Dawn of the Dragon,PS2,2008.0,Platform,Vivendi Games,0.12,0.01,0.0,0.27,0.4,,,7.1,25.0,Etranges Libellules,E10+
9773,Making History: The Great War,PSP,2010.0,Strategy,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12,,,,,,
16532,Pro Evolution Soccer 2010,PC,2009.0,Sports,Konami Digital Entertainment,0.0,0.01,0.0,0.0,0.01,78.0,8.0,6.9,49.0,Konami,E
15452,F1 2002,GBA,2002.0,Racing,"Destination Software, Inc",0.01,0.01,0.0,0.0,0.02,,,,,Magic Pockets,E
1906,Ready 2 Rumble Boxing,PS,1998.0,Sports,Midway Games,0.6,0.41,0.0,0.07,1.08,,,,,,
6090,Hot Shots Golf: World Invitational,PS3,2012.0,Sports,Sony Computer Entertainment,0.0,0.0,0.28,0.0,0.28,,,7.9,9.0,Clap Hanz,E
4151,Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,2011.0,Role-Playing,Square Enix,0.0,0.0,0.47,0.0,0.47,,,,,,
853,Dead Space,PS3,2008.0,Action,Electronic Arts,1.05,0.66,0.0,0.29,2.0,88.0,67.0,8.8,545.0,EA Redwood Shores,M
5311,Guitar Hero: Metallica,PS2,2009.0,Misc,Activision,0.17,0.13,0.0,0.04,0.35,,,7.6,9.0,Neversoft Entertainment,T
13129,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,2015.0,Action,Alchemist,0.0,0.0,0.05,0.0,0.05,,,,,,
7440,JSRF: Jet Set Radio Future,XB,2002.0,Action,Sega,0.13,0.04,0.03,0.01,0.21,88.0,36.0,8.2,102.0,Smilebit,T
12803,A-Train 6,PS2,2000.0,Strategy,Midas Interactive Entertainment,0.0,0.0,0.06,0.0,0.06,,,,,,
13264,Koihime Musou,PS2,2008.0,Adventure,Yeti,0.0,0.0,0.05,0.0,0.05,,,,,,
10104,Funky Barn,3DS,2012.0,Simulation,Ubisoft,0.07,0.03,0.0,0.01,0.11,,,,,,
12195,Chuugaku Eitango Target 1800 DS,DS,2006.0,Misc,IE Institute,0.0,0.0,0.07,0.0,0.07,,,,,,
2671,Personal Trainer: Walking,DS,2008.0,Sports,Nintendo,0.21,0.32,0.17,0.07,0.76,69.0,6.0,,,Nintendo,E
4074,Madagascar: Operation Penguin,GBA,2005.0,Action,Activision,0.35,0.13,0.0,0.01,0.48,,,,,Vicarious Visions,E
4886,Dishonored,PS4,2015.0,Action,Bethesda Softworks,0.12,0.2,0.02,0.06,0.39,,,,,,
4931,From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,GB,2001.0,Role-Playing,Banpresto,0.0,0.0,0.39,0.0,0.39,,,,,,
759,Final Fantasy XIII,X360,2010.0,Role-Playing,Square Enix,1.28,0.67,0.01,0.21,2.16,82.0,54.0,6.3,539.0,Square Enix,T
2662,Ghost Squad,Wii,2007.0,Shooter,Sega,0.42,0.21,0.08,0.07,0.77,69.0,42.0,7.5,31.0,"Artificial Mind and Movement, Polygon Magic",T
10383,Warriors Orochi 3,PSP,2012.0,Action,Ubisoft Annecy,0.0,0.0,0.11,0.0,0.11,,,,,,
14318,Trine 2,WiiU,2012.0,Platform,Atlus,0.0,0.03,0.0,0.0,0.03,,,,,,
8713,MTV Music Generator 2,PS2,2001.0,Misc,Codemasters,0.08,0.06,0.0,0.02,0.15,77.0,16.0,8.5,11.0,Jester Interactive,T
699,FIFA Soccer 09,PS2,2008.0,Sports,Electronic Arts,0.38,0.07,0.01,1.82,2.28,82.0,8.0,6.9,20.0,EA Canada,E
8112,Sing4: The Hits Edition,Wii,2011.0,Misc,Crave Entertainment,0.17,0.0,0.0,0.01,0.18,,,,,Crave,T
3032,Blazing Angels: Squadrons of WWII,PS3,2006.0,Simulation,Ubisoft,0.35,0.22,0.0,0.1,0.66,67.0,26.0,6.9,9.0,Ubisoft,T
12998,Pachinko Wars II,SNES,1993.0,Misc,Coconuts Japan,0.0,0.0,0.05,0.0,0.05,,,,,,
14712,Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,PSP,2010.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,
5910,Power Pro Kun Pocket 6,GBA,2003.0,Sports,Konami Digital Entertainment,0.0,0.0,0.29,0.01,0.3,,,,,,
1109,Kirby's Return to Dreamland,Wii,2011.0,Platform,Nintendo,0.58,0.21,0.79,0.07,1.65,77.0,49.0,8.5,156.0,HAL Labs,E10+
15831,Nano Diver,PSP,2011.0,Action,Takara Tomy,0.0,0.0,0.02,0.0,0.02,,,,,,
10754,King of Clubs: Mini Golf,Wii,2008.0,Sports,Oxygen Interactive,0.09,0.0,0.0,0.01,0.1,,,,,,
74,Mario Party DS,DS,2007.0,Misc,Nintendo,4.4,1.85,1.98,0.68,8.91,72.0,27.0,7.8,85.0,Hudson Soft,E
3886,International Track & Field,PS,1996.0,Sports,Konami Digital Entertainment,0.08,0.05,0.35,0.03,0.51,,,,,,
15881,Namco Museum 50th Anniversary (JP sales),PS2,2005.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
6435,King's Field II,PS,1996.0,Role-Playing,From Software,0.08,0.06,0.11,0.02,0.26,,,,,,
6586,Kidou Senshi Gundam: Giren no Yabou,SAT,1998.0,Strategy,Namco Bandai Games,0.0,0.0,0.25,0.0,0.25,,,,,,
12074,Sprint Cars: Road to Knoxville,PS2,2005.0,Racing,THQ,0.03,0.03,0.0,0.01,0.07,,,,,Big Ant Studios,E
4506,WWE 2K16,X360,2015.0,Sports,Take-Two Interactive,0.27,0.12,0.0,0.04,0.43,,,5.4,25.0,Yuke's,T
2459,Petz Dogz Fashion,DS,2008.0,Simulation,Ubisoft,0.46,0.3,0.0,0.09,0.84,,,,,Ubisoft,E
9753,Ferrari Challenge Trofeo Pirelli,PS2,2008.0,Racing,System 3 Arcade Software,0.06,0.05,0.0,0.02,0.12,,,7.0,6.0,Eutechnyx,E
1831,Persona 4: Golden,PSV,2012.0,Role-Playing,Atlus,0.36,0.23,0.38,0.15,1.12,93.0,61.0,9.2,1228.0,Atlus,M
7804,Fire ProWrestling G,PS,1999.0,Fighting,Human Entertainment,0.0,0.0,0.18,0.01,0.19,,,,,,
14969,Senjou no Waltz,PSV,2014.0,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03,,,,,,
3421,Kirby's Dream Course,SNES,1994.0,Sports,Nintendo,0.0,0.0,0.59,0.0,0.59,,,,,,
5185,Bionic Commando,PS3,2009.0,Platform,Capcom,0.12,0.17,0.01,0.06,0.36,71.0,48.0,7.4,62.0,GRIN,M
11886,River King: Mystic Valley (US sales),DS,2007.0,Sports,Rising Star Games,0.07,0.0,0.0,0.0,0.07,,,,,,
5349,Transformers: Dark of the Moon,PS3,2011.0,Action,Activision,0.11,0.18,0.0,0.06,0.34,57.0,41.0,5.6,27.0,High Moon Studios,T
6527,Don King Boxing,Wii,2009.0,Sports,Take-Two Interactive,0.14,0.09,0.0,0.03,0.26,55.0,17.0,,,2K Shanghai,T
9225,Dead Island Definitive Collection,PS4,2016.0,Action,Deep Silver,0.03,0.07,0.01,0.02,0.14,63.0,32.0,6.4,45.0,Techland,M
4447,Food Network: Cook or Be Cooked,Wii,2009.0,Misc,Namco Bandai Games,0.41,0.0,0.0,0.03,0.44,53.0,8.0,6.8,5.0,Red Fly Studio,E
11196,Jimmy Neutron: Boy Genius,GC,2002.0,Platform,THQ,0.07,0.02,0.0,0.0,0.09,42.0,4.0,5.1,7.0,Big Sky Software,E
6406,Operation Armored Liberty,GBA,2003.0,Action,Majesco Entertainment,0.19,0.07,0.0,0.0,0.27,,,,,Majesco Games,T
3364,Front Mission,SNES,1995.0,Strategy,SquareSoft,0.0,0.0,0.6,0.0,0.6,,,,,,
11463,Major League Baseball 2K11,PC,2011.0,Sports,Take-Two Interactive,0.06,0.01,0.0,0.01,0.08,74.0,5.0,5.9,16.0,Visual Concepts,E
10710,Real Bout Garou Densetsu,SAT,1996.0,Fighting,SNK,0.0,0.0,0.1,0.0,0.1,,,,,,
7513,Mobile Suit Gundam: Crossfire,PS3,2006.0,Simulation,Namco Bandai Games,0.06,0.0,0.14,0.01,0.2,33.0,31.0,5.1,47.0,Bec,T
9153,Micro Machines 64 Turbo,N64,1999.0,Racing,Codemasters,0.11,0.03,0.0,0.0,0.14,,,,,,
378,Battlefield 4,PS3,2013.0,Shooter,Electronic Arts,1.3,1.42,0.27,0.5,3.49,80.0,14.0,5.8,579.0,EA DICE,M
11334,Pac-Man Power Pack,PS2,2008.0,Misc,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08,,,,,Namco Bandai Games America,E
10593,Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,X360,2009.0,Role-Playing,Bethesda Softworks,0.09,0.0,0.0,0.01,0.1,,,,,Bethesda Softworks,M
4107,Vigilante 8: 2nd Offense,PS,1999.0,Racing,Activision,0.27,0.18,0.0,0.03,0.48,,,,,,
11168,Sengoku Basara 4: Sumeragi,PS3,2015.0,Action,Capcom,0.0,0.0,0.09,0.0,0.09,,,,,,
12517,Attack on Titan (KOEI),XOne,2016.0,Action,Tecmo Koei,0.02,0.03,0.0,0.0,0.06,,,,,,
1487,Petz Wild Animals: Dolphinz,DS,2007.0,Simulation,Ubisoft,0.71,0.48,0.0,0.13,1.32,,,,,Magic Pockets,E
6046,Snowboarding,PS,2000.0,Sports,Midas Interactive Entertainment,0.16,0.11,0.0,0.02,0.29,,,,,,
12024,Moxie Girlz,DS,2011.0,Misc,GameMill Entertainment,0.07,0.0,0.0,0.0,0.07,,,,,1st Playable Productions,E
